,base,GenSR,Sublex_Score
3781435,p-u-ts-e-v,p-u-ts-v-a,0.6666666666666666
3781444,bj-i-ts-e-v,bj-i-ts-v-a,0.6666666666666666
3781445,lj-i-ts-e-v,lj-i-ts-v-a,0.6666666666666666
3781446,l-a-ts-o-v,l-a-ts-v-a,0.6666666666666666
3781455,ts-o-m,ts-m-a,0.10751500034295179
3781580,n-u-ts-o-m,n-u-ts-m-a,0.10751500034295179
3781581,ts-e-m,ts-m-a,0.10751500034295179
3781858,x-a-ts-e-m,x-a-ts-m-a,0.10751500034295179
3781886,sh-a-ts-e-m,sh-a-ts-m-a,0.10751500034295179
3782012,zj-i-ts-e-m,zj-i-ts-m-a,0.10751500034295179
3782013,l-u-ts-o-m,l-u-ts-m-a,0.10751500034295179
3782014,k-a-ts-o-m,k-a-ts-m-a,0.10751500034295179
3782167,k-a-ts-e-m,k-a-ts-m-a,0.10751500034295179
3782168,zj-i-ts-o-m,zj-i-ts-m-a,0.10751500034295179
3782169,ts-m-o-v,ts-m-v-a,0.0001377773524149
3782512,ts-e-m-v,ts-m-v-a,8.025636560371147e-09
3782576,ts-o-m-v,ts-m-v-a,8.021579932406997e-09
3782584,sh-i-ts-e-m-v,sh-i-ts-m-v-a,8.025636560371147e-09
3782585,r-a-ts-mj-e-v,r-a-ts-m-v-a,0.0001030699077088
3782929,t-u-ts-o-m-v,t-u-ts-m-v-a,8.021579932406997e-09
3782937,m-a-ts-m-o-v,m-a-ts-m-v-a,0.0001377773524149
3782938,g-u-ts-mj-e-v,g-u-ts-m-v-a,0.0001030699077088
3782939,zh-u-ts-m-o-v,zh-u-ts-m-v-a,0.0001377773524149
3782940,g-a-ts-m-o-v,g-a-ts-m-v-a,0.0001377773524149
3783284,rj-i-ts-o-m-v,rj-i-ts-m-v-a,8.021579932406997e-09
3783285,ts-mj-e-v,ts-m-v-a,0.0001030699077088
3783376,gj-i-ts-mj-e-v,gj-i-ts-m-v-a,0.0001030699077088
3783377,s-u-ts-e-m-v,s-u-ts-m-v-a,8.025636560371147e-09
3783721,lj-i-ts-m-o-v,lj-i-ts-m-v-a,0.0001377773524149
3783786,z-u-ts-o-m-v,z-u-ts-m-v-a,8.021579932406997e-09
3783822,p-u-ts-o-m-v,p-u-ts-m-v-a,8.021579932406997e-09
3784166,pj-i-ts-e-m-v,pj-i-ts-m-v-a,8.025636560371147e-09
3784952,lj-i-ts-e-m-n,lj-i-ts-m-n-a,1.2030306449e-06
3784960,m-u-ts-mj-e-n,m-u-ts-m-n-a,0.0077368017299241
3784961,ts-o-m-n,ts-m-n-a,1.1646484321e-06
3785312,ts-mj-e-n,ts-m-n-a,0.0077368017299241
3785339,r-a-ts-m-o-n,r-a-ts-m-n-a,0.0092259629012679
3785340,ts-e-m-n,ts-m-n-a,1.2030306449e-06
3785367,b-u-ts-o-m-n,b-u-ts-m-n-a,1.1646484321e-06
3785738,ts-m-o-n,ts-m-n-a,0.0092259629012679
3785954,xj-i-ts-e-m-n,xj-i-ts-m-n-a,1.2030306449e-06
3787759,sh-a-ts-m-o-n,sh-a-ts-m-n-a,0.0092259629012679
3787976,sj-i-ts-m-o-n,sj-i-ts-m-n-a,0.0092259629012679
3787977,r-u-ts-mj-e-n,r-u-ts-m-n-a,0.0077368017299241
3787978,k-a-ts-e-m-n,k-a-ts-m-n-a,1.2030306449e-06
3787979,b-a-ts-m-o-n,b-a-ts-m-n-a,0.0092259629012679
3788196,g-a-ts-m-o-n,g-a-ts-m-n-a,0.0092259629012679
3788197,zh-i-ts-mj-e-n,zh-i-ts-m-n-a,0.0077368017299241
3788198,m-a-ts-o-m-n,m-a-ts-m-n-a,1.1646484321e-06
3788785,zh-u-ts-m-o-n,zh-u-ts-m-n-a,0.0092259629012679
3788786,l-a-ts-o-m-n,l-a-ts-m-n-a,1.1646484321e-06
3788841,k-u-ts-o-m-n,k-u-ts-m-n-a,1.1646484321e-06
3788842,ts-o-n,ts-n-a,0.2182029658581407
3789274,ts-e-n,ts-n-a,0.2182029658581407
3789490,l-a-ts-o-n,l-a-ts-n-a,0.2182029658581407
3789491,s-u-ts-e-n,s-u-ts-n-a,0.2182029658581407
3789492,x-u-ts-o-n,x-u-ts-n-a,0.2182029658581407
3789493,xj-i-ts-o-n,xj-i-ts-n-a,0.2182029658581407
3790142,b-u-ts-o-n,b-u-ts-n-a,0.2182029658581407
3791007,zh-u-ts-o-n,zh-u-ts-n-a,0.2182029658581407
3791224,zj-i-ts-o-n,zj-i-ts-n-a,0.2182029658581407
3791441,n-u-ts-e-n,n-u-ts-n-a,0.2182029658581407
3791442,x-a-ts-n-o-r,x-a-ts-n-r-a,0.002289907139528
3791443,ts-nj-e-r,ts-n-r-a,0.0015147333203465
3791875,sh-i-ts-e-n-r,sh-i-ts-n-r-a,2.0969220946686218e-07
3791876,ts-e-n-r,ts-n-r-a,2.0969220946686218e-07
3792092,sh-u-ts-e-n-r,sh-u-ts-n-r-a,2.0969220946686218e-07
3792093,ts-n-o-r,ts-n-r-a,0.002289907139528
3792434,n-u-ts-o-n-r,n-u-ts-n-r-a,2.0958621873292734e-07
3792651,k-a-ts-n-o-r,k-a-ts-n-r-a,0.002289907139528
3792652,g-a-ts-nj-e-r,g-a-ts-n-r-a,0.0015147333203465
3793335,k-u-ts-n-o-r,k-u-ts-n-r-a,0.002289907139528
3793586,sh-u-ts-o-n-r,sh-u-ts-n-r-a,2.0958621873292734e-07
3793587,x-u-ts-e-n-r,x-u-ts-n-r-a,2.0969220946686218e-07
3793588,m-u-ts-o-n-r,m-u-ts-n-r-a,2.0958621873292734e-07
3793805,n-u-ts-e-n-r,n-u-ts-n-r-a,2.0969220946686218e-07
3793806,sh-a-ts-n-o-r,sh-a-ts-n-r-a,0.002289907139528
3793814,ts-o-n-r,ts-n-r-a,2.0958621873292734e-07
3794247,zh-a-ts-n-o-r,zh-a-ts-n-r-a,0.002289907139528
3794256,b-a-ts-o-n-r,b-a-ts-n-r-a,2.0958621873292734e-07
3794473,l-u-ts-n-o-r,l-u-ts-n-r-a,0.002289907139528
3794474,zj-i-ts-n-o-r,zj-i-ts-n-r-a,0.002289907139528
3794475,t-a-ts-n-o-r,t-a-ts-n-r-a,0.002289907139528
3794692,t-a-ts-e-n-r,t-a-ts-n-r-a,2.0969220946686218e-07
3794693,pj-i-ts-n-o-r,pj-i-ts-n-r-a,0.002289907139528
3794694,g-u-ts-nj-e-r,g-u-ts-n-r-a,0.0015147333203465
3794695,ts-e-r,ts-r-a,0.2182029658581407
3795207,ts-o-r,ts-r-a,0.2182029658581407
3796960,lj-i-ts-o-r,lj-i-ts-r-a,0.2182029658581407
3796961,sj-i-ts-e-r,sj-i-ts-r-a,0.2182029658581407
3805354,g-u-ts-r-o-n,g-u-ts-r-n-a,0.021579517816935
3805355,ts-e-r-n,ts-r-n-a,3.082811578e-06
3805571,ts-rj-e-n,ts-r-n-a,0.0180215694483057
3805787,s-u-ts-rj-e-n,s-u-ts-r-n-a,0.0180215694483057
3805788,p-u-ts-rj-e-n,p-u-ts-r-n-a,0.0180215694483057
3805789,k-a-ts-rj-e-n,k-a-ts-r-n-a,0.0180215694483057
3805790,xj-i-ts-o-r-n,xj-i-ts-r-n-a,2.9844558835e-06
3805798,r-a-ts-e-r-n,r-a-ts-r-n-a,3.082811578e-06
3806015,ts-o-r-n,ts-r-n-a,2.9844558835e-06
3806481,ts-r-o-n,ts-r-n-a,0.021579517816935
3806489,mj-i-ts-e-r-n,mj-i-ts-r-n-a,3.082811578e-06
3806930,m-a-ts-o-r-n,m-a-ts-r-n-a,2.9844558835e-06
3807272,b-a-ts-rj-e-n,b-a-ts-r-n-a,0.0180215694483057
3807273,r-a-ts-o-r-n,r-a-ts-r-n-a,2.9844558835e-06
3807713,l-u-ts-o-r-n,l-u-ts-r-n-a,2.9844558835e-06
3807714,l-u-ts-rj-e-n,l-u-ts-r-n-a,0.0180215694483057
3807715,p-u-ts-o-r-n,p-u-ts-r-n-a,2.9844558835e-06
3807716,m-u-ts-e-r-n,m-u-ts-r-n-a,3.082811578e-06
3808066,zh-i-ts-r-o-n,zh-i-ts-r-n-a,0.021579517816935
3808192,sh-a-ts-e-r-n,sh-a-ts-r-n-a,3.082811578e-06
3808208,sh-u-ts-rj-e-n,sh-u-ts-r-n-a,0.0180215694483057
3808209,n-u-ts-rj-e-n,n-u-ts-r-n-a,0.0180215694483057
3808426,g-a-ts-e-r-n,g-a-ts-r-n-a,3.082811578e-06
3808651,lj-i-ts-e-t,lj-i-ts-t-a,0.6666666666666666
3808652,ts-o-t,ts-t-a,0.47558048388563356
3808902,x-u-ts-e-t,x-u-ts-t-a,0.6666666666666666
3808903,r-u-ts-o-t,r-u-ts-t-a,0.6666666666666666
3808904,kj-i-ts-o-t,kj-i-ts-t-a,0.6666666666666666
3809030,ts-e-t,ts-t-a,0.47558048388563356
3809031,t-a-ts-e-t,t-a-ts-t-a,0.6666666666666666
3809157,sj-i-ts-e-t,sj-i-ts-t-a,0.6666666666666666
3809283,ts-t-o-v,ts-t-v-a,0.47558048388563356
3809284,b-a-ts-t-o-v,b-a-ts-t-v-a,0.6666666666666666
3809285,ts-tj-e-v,ts-t-v-a,0.3361763983108166
3809293,g-u-ts-t-o-v,g-u-ts-t-v-a,0.6666666666666666
3809294,m-u-ts-e-t-v,m-u-ts-t-v-a,0.0014764083313308
3809295,tj-i-ts-tj-e-v,tj-i-ts-t-v-a,0.4737480897950991
3809304,k-a-ts-e-t-v,k-a-ts-t-v-a,0.0014764083313308
3809305,zh-a-ts-o-t-f,zh-a-ts-t-f-a,9.608427764842165e-07
3809306,ts-t-o-f,ts-t-f-a,0.0063406097723842005
3809307,kj-i-ts-tj-e-f,kj-i-ts-t-f-a,0.0079784552324626
3809308,ts-o-t-f,ts-t-f-a,3.3089841384398044e-07
3809309,bj-i-ts-t-o-f,bj-i-ts-t-f-a,0.0127221836417483
3809310,ts-e-t-f,ts-t-f-a,3.3091325261433413e-07
3809311,ts-o-t-x,ts-t-x-a,0.0001410107321024
3809319,ts-tj-e-x,ts-t-x-a,0.3670021702636858
3809327,ts-e-t-x,ts-t-x-a,0.0001421226676477
3809336,sh-i-ts-e-t-x,sh-i-ts-t-x-a,0.0004125758275208
3809337,sh-u-ts-e-t-x,sh-u-ts-t-x-a,0.0004125758275208
3809338,k-u-ts-e-t-x,k-u-ts-t-x-a,0.0004125758275208
3809347,s-u-ts-tj-e-x,s-u-ts-t-x-a,0.5079273064350218
3809348,rj-i-ts-e-t-x,rj-i-ts-t-x-a,0.0004125758275208
3809349,ts-t-o-x,ts-t-x-a,0.5499703810151406
3809350,ts-t-o-sh,ts-t-sh-a,0.5545941616264013
3809358,rj-i-ts-e-t-sh,rj-i-ts-t-sh-a,0.0002080660033428
3809359,l-a-ts-e-t-sh,l-a-ts-t-sh-a,0.0002080660033428
3809360,lj-i-ts-tj-e-sh,lj-i-ts-t-sh-a,0.6543012025976495
3809361,ts-tj-e-sh,ts-t-sh-a,0.5154950308585321
3809370,ts-e-t-sh,ts-t-sh-a,7.17359274483e-05
3809371,lj-i-ts-t-o-sh,lj-i-ts-t-sh-a,0.6958119165354145
3809372,zh-i-ts-o-t-sh,zh-i-ts-t-sh-a,0.0001977819331246
3809373,sh-u-ts-tj-e-sh,sh-u-ts-t-sh-a,0.6543012025976495
3809374,r-a-ts-tj-e-sh,r-a-ts-t-sh-a,0.6543012025976495
3809375,tj-i-ts-o-f,tj-i-ts-f-a,0.0127221836417483
3809376,rj-i-ts-o-f,rj-i-ts-f-a,0.0127221836417483
3809377,ts-o-f,ts-f-a,0.0063406097723842005
3809385,ts-e-f,ts-f-a,0.0063406097723842005
3809409,ts-e-f-v,ts-f-v-a,5.888051485479253e-07
3809417,l-a-ts-f-o-v,l-a-ts-f-v-a,0.0039332320526015
3809418,ts-o-f-v,ts-f-v-a,5.88794072048921e-07
3809426,zh-u-ts-o-f-v,zh-u-ts-f-v-a,1.7079948861e-06
3809427,ts-f-o-v,ts-f-v-a,0.0014706885242873001
3809454,zh-a-ts-fj-e-v,zh-a-ts-f-v-a,0.0004636074636847
3809498,xj-i-ts-e-f-v,xj-i-ts-f-v-a,1.7080270172e-06
3809526,sh-a-ts-e-f-v,sh-a-ts-f-v-a,1.7080270172e-06
3809527,ts-o-f-m,ts-f-m-a,4.56472490369e-05
3809581,ts-fj-e-m,ts-f-m-a,0.0056632740164402
3809582,t-u-ts-f-o-m,t-u-ts-f-m-a,0.045449498286197904
3809610,ts-f-o-m,ts-f-m-a,0.018509071949286603
3809611,ts-e-f-m,ts-f-m-a,4.57478759425e-05
3809619,m-u-ts-o-f-m,m-u-ts-f-m-a,0.0001324038310965
3809620,xj-i-ts-fj-e-m,xj-i-ts-f-m-a,0.0100288101319052
3809621,n-u-ts-f-o-m,n-u-ts-f-m-a,0.045449498286197904
3809622,r-a-ts-fj-e-m,r-a-ts-f-m-a,0.0100288101319052
3809631,n-u-ts-o-f-p,n-u-ts-f-p-a,2.4821118088e-06
3809632,gj-i-ts-o-f-p,gj-i-ts-f-p-a,2.4821118088e-06
3809633,ts-f-o-p,ts-f-p-a,0.0003400784925495
3809649,g-u-ts-f-o-p,g-u-ts-f-p-a,0.0008620700488717
3809650,b-u-ts-e-f-x,b-u-ts-f-x-a,4.041251632399573e-07
3809651,ts-e-f-x,ts-f-x-a,1.3917399388828652e-07
3809659,mj-i-ts-e-f-x,mj-i-ts-f-x-a,4.041251632399573e-07
3809660,g-a-ts-o-f-x,g-a-ts-f-x-a,4.025421267948043e-07
3809661,ts-f-o-x,ts-f-x-a,0.0009304275170597001
3809677,b-u-ts-o-f-x,b-u-ts-f-x-a,4.025421267948043e-07
3809686,zh-i-ts-fj-e-x,zh-i-ts-f-x-a,0.0010446793955814
3809687,zh-a-ts-fj-e-sh,zh-a-ts-f-sh-a,0.0039779610316039
3809688,ts-o-f-sh,ts-f-sh-a,1.3350220878164961e-07
3809689,ts-e-f-sh,ts-f-sh-a,1.404453688453107e-07
3809690,mj-i-ts-f-o-sh,mj-i-ts-f-sh-a,0.0045983464349454
3809691,b-u-ts-e-f-sh,b-u-ts-f-sh-a,4.0740929231348466e-07
3809692,ts-fj-e-sh,ts-f-sh-a,0.0022400824733058
3809693,zj-i-ts-e-sh,zj-i-ts-sh-a,0.6958119165354145
3809694,ts-o-sh,ts-sh-a,0.5545941616264013
3809758,p-u-ts-e-sh,p-u-ts-sh-a,0.6958119165354145
3809759,ts-e-sh,ts-sh-a,0.5545941616264013
3810198,zh-i-ts-o-sh,zh-i-ts-sh-a,0.6958119165354145
3810199,sh-a-ts-e-sh,sh-a-ts-sh-a,0.6958119165354145
3810389,t-a-ts-o-sh,t-a-ts-sh-a,0.6958119165354145
3810579,ts-sh-o-l,ts-sh-l-a,0.8940311825078047
3810633,g-u-ts-sh-e-l,g-u-ts-sh-l-a,0.9436185652342757
3810634,s-u-ts-sh-o-l,s-u-ts-sh-l-a,0.9436185652342757
3810635,m-u-ts-e-sh-l,m-u-ts-sh-l-a,0.0014764083313308
3810636,ts-sh-e-l,ts-sh-l-a,0.8940311825078047
3810690,x-u-ts-o-sh-l,x-u-ts-sh-l-a,0.0014293713871383
3810691,g-u-ts-o-sh-l,g-u-ts-sh-l-a,0.0014293713871383
3810692,zh-i-ts-o-sh-l,zh-i-ts-sh-l-a,0.0014293713871383
3810747,k-a-ts-e-sh-m,k-a-ts-sh-m-a,0.0014764083313308
3810748,ts-sh-e-m,ts-sh-m-a,0.8940311825078047
3810749,t-u-ts-o-sh-m,t-u-ts-sh-m-a,0.0014293713871383
3810750,ts-sh-o-m,ts-sh-m-a,0.8940311825078047
3810758,s-u-ts-o-sh-m,s-u-ts-sh-m-a,0.0014293713871383
3810759,b-a-ts-e-sh-m,b-a-ts-sh-m-a,0.0014764083313308
3810760,ts-o-sh-m,ts-sh-m-a,0.0004932060822128
3810769,r-a-ts-sh-o-m,r-a-ts-sh-m-a,0.9436185652342757
3810770,ts-e-sh-n,ts-sh-n-a,0.0001553807722421
3810786,tj-i-ts-sh-e-n,tj-i-ts-sh-n-a,0.9436185652342757
3810787,ts-o-sh-n,ts-sh-n-a,0.0001524556733912
3810788,sh-u-ts-o-sh-n,sh-u-ts-sh-n-a,0.0004421212367709
3810789,n-u-ts-e-sh-p,n-u-ts-sh-p-a,3.84353974742e-05
3810790,g-u-ts-o-sh-p,g-u-ts-sh-p-a,3.84039766512e-05
3810791,ts-o-sh-p,ts-sh-p-a,1.3239253652e-05
3810792,sh-u-ts-sh-o-p,sh-u-ts-sh-p-a,0.228653785530602
3810793,ts-sh-o-p,ts-sh-p-a,0.1295609460343728
3810794,t-u-ts-o-sh-p,t-u-ts-sh-p-a,3.84039766512e-05
3810795,ts-e-sh-r,ts-sh-r-a,1.203664594104321e-07
3810923,zh-i-ts-o-sh-r,zh-i-ts-sh-r-a,3.484177922828102e-07
3810924,m-u-ts-e-sh-r,m-u-ts-sh-r-a,3.4916363794333005e-07
3810989,ts-sh-e-r,ts-sh-r-a,0.032958222575623995
3811054,s-u-ts-o-sh-r,s-u-ts-sh-r-a,3.484177922828102e-07
3811055,ts-sh-o-r,ts-sh-r-a,0.032958222575623995
3811056,l-a-ts-sh-o-r,l-a-ts-sh-r-a,0.0586421384889219
3811057,g-u-ts-sh-o-r,g-u-ts-sh-r-a,0.0586421384889219
3811058,tj-i-ts-e-sh-r,tj-i-ts-sh-r-a,3.4916363794333005e-07
3811059,zh-i-ts-sh-o-r,zh-i-ts-sh-r-a,0.0586421384889219
3811060,r-u-ts-o-sh-r,r-u-ts-sh-r-a,3.484177922828102e-07
3811061,ts-sh-e-s,ts-sh-s-a,0.2402587536753713
3811077,ts-o-sh-s,ts-sh-s-a,2.606852445426446e-07
3811078,r-a-ts-sh-e-s,r-a-ts-sh-s-a,0.3619415391116921
3811079,gj-i-ts-e-sh-s,gj-i-ts-sh-s-a,7.694800959151588e-07
3811080,l-a-ts-sh-o-s,l-a-ts-sh-s-a,0.3619415391116921
3811081,sh-i-ts-sh-o-t,sh-i-ts-sh-t-a,0.9436185652342757
3811082,ts-e-sh-t,ts-sh-t-a,0.0005094519457252
3811083,m-a-ts-o-sh-t,m-a-ts-sh-t-a,0.0014293713871383
3811084,ts-sh-e-t,ts-sh-t-a,0.8940311825078047
3811085,kj-i-ts-sh-e-t,kj-i-ts-sh-t-a,0.9436185652342757
3811086,ts-sh-o-x,ts-sh-x-a,0.0272021439963497
3811140,zj-i-ts-o-sh-x,zj-i-ts-sh-x-a,5.306273521003518e-08
3811141,sh-i-ts-o-sh-x,sh-i-ts-sh-x-a,5.306273521003518e-08
3811142,r-u-ts-sh-e-x,r-u-ts-sh-x-a,0.0491711092943969
3811170,k-u-ts-e-sh-x,k-u-ts-sh-x-a,5.3077346591894054e-08
3811171,ts-o-sh-x,ts-sh-x-a,1.8273920452941008e-08
3811172,ch-e-v,ch-v-a,0.2040237698693678
3811300,l-u-ch-e-v,l-u-ch-v-a,0.2040237698693678
3811365,mj-i-ch-o-v,mj-i-ch-v-a,0.2040237698693678
3811366,ch-o-v,ch-v-a,0.2040237698693678
3811430,r-u-ch-o-v,r-u-ch-v-a,0.2040237698693678
3811559,pj-i-ch-o-v,pj-i-ch-v-a,0.2040237698693678
3811688,p-u-ch-e-l,p-u-ch-l-a,0.3047484180539513
3811689,ch-e-l,ch-l-a,0.3047484180539513
3811716,zh-u-ch-o-l,zh-u-ch-l-a,0.3047484180539513
3811744,tj-i-ch-e-l,tj-i-ch-l-a,0.3047484180539513
3811745,x-a-ch-o-l,x-a-ch-l-a,0.3047484180539513
3811746,k-a-ch-e-l,k-a-ch-l-a,0.3047484180539513
3811747,b-u-ch-o-l,b-u-ch-l-a,0.3047484180539513
3811748,n-u-ch-e-l,n-u-ch-l-a,0.3047484180539513
3811749,ch-o-l,ch-l-a,0.3047484180539513
3811776,sh-u-ch-e-l,sh-u-ch-l-a,0.3047484180539513
3811777,z-u-ch-o-l,z-u-ch-l-a,0.3047484180539513
3811832,b-a-ch-e-l,b-a-ch-l-a,0.3047484180539513
3811860,tj-i-ch-o-l,tj-i-ch-l-a,0.3047484180539513
3811861,pj-i-ch-e-l,pj-i-ch-l-a,0.3047484180539513
3811862,z-u-ch-o-l-r,z-u-ch-l-r-a,9.255108791377922e-09
3811863,ch-l-o-r,ch-l-r-a,0.0087426526127983
3815319,ch-lj-e-r,ch-l-r-a,1.70899994765e-05
3815662,z-u-ch-lj-e-r,z-u-ch-l-r-a,1.70899994765e-05
3817391,x-u-ch-l-o-r,x-u-ch-l-r-a,0.0087426526127983
3817392,r-a-ch-e-l-r,r-a-ch-l-r-a,9.560120990199144e-09
3817393,m-a-ch-l-o-r,m-a-ch-l-r-a,0.0087426526127983
3817737,ch-o-l-r,ch-l-r-a,9.255108791377922e-09
3820489,ch-e-l-r,ch-l-r-a,9.560120990199144e-09
3820921,rj-i-ch-e-l-r,rj-i-ch-l-r-a,9.560120990199144e-09
3820922,zh-u-ch-lj-e-r,zh-u-ch-l-r-a,1.70899994765e-05
3824379,t-a-ch-lj-e-r,t-a-ch-l-r-a,1.70899994765e-05
3824380,sh-u-ch-l-o-r,sh-u-ch-l-r-a,0.0087426526127983
3827180,bj-i-ch-o-l-r,bj-i-ch-l-r-a,9.255108791377922e-09
3827181,sj-i-ch-o-l-r,sj-i-ch-l-r-a,9.255108791377922e-09
3832564,kj-i-ch-e-l-r,kj-i-ch-l-r-a,9.560120990199144e-09
3834805,s-u-ch-l-o-r,s-u-ch-l-r-a,0.0087426526127983
3839502,l-u-ch-l-o-r,l-u-ch-l-r-a,0.0087426526127983
3840062,sh-i-ch-o-l-r,sh-i-ch-l-r-a,9.255108791377922e-09
3840063,zh-a-ch-o-l-r,zh-a-ch-l-r-a,9.255108791377922e-09
3840422,z-u-ch-e-n,z-u-ch-n-a,0.6666666666666666
3840423,ch-o-n,ch-n-a,0.6666666666666666
3840551,ch-e-n,ch-n-a,0.6666666666666666
3840578,b-a-ch-o-n,b-a-ch-n-a,0.6666666666666666
3840670,s-u-ch-e-n,s-u-ch-n-a,0.6666666666666666
3840671,lj-i-ch-o-n,lj-i-ch-n-a,0.6666666666666666
3840699,x-u-ch-o-n,x-u-ch-n-a,0.6666666666666666
3840764,x-a-ch-o-n,x-a-ch-n-a,0.6666666666666666
3840765,sh-a-ch-e-n,sh-a-ch-n-a,0.6666666666666666
3840766,ch-o-n-r,ch-n-r-a,1.8896247057e-06
3840793,x-u-ch-n-o-r,x-u-ch-n-r-a,0.0036758030005001
3840794,b-u-ch-nj-e-r,b-u-ch-n-r-a,0.0023711647699887
3840802,ch-n-o-r,ch-n-r-a,0.0036758030005001
3840866,ch-e-n-r,ch-n-r-a,1.8905803142e-06
3840991,x-u-ch-o-n-r,x-u-ch-n-r-a,1.8896247057e-06
3840992,xj-i-ch-o-n-r,xj-i-ch-n-r-a,1.8896247057e-06
3841000,ch-nj-e-r,ch-n-r-a,0.0023711647699887
3841008,bj-i-ch-o-n-r,bj-i-ch-n-r-a,1.8896247057e-06
3841137,sh-u-ch-n-o-r,sh-u-ch-n-r-a,0.0036758030005001
3841165,p-u-ch-n-o-r,p-u-ch-n-r-a,0.0036758030005001
3841174,zj-i-ch-n-o-r,zj-i-ch-n-r-a,0.0036758030005001
3841175,tj-i-ch-nj-e-r,tj-i-ch-n-r-a,0.0023711647699887
3841203,sh-a-ch-nj-e-r,sh-a-ch-n-r-a,0.0023711647699887
3841329,kj-i-ch-n-o-r,kj-i-ch-n-r-a,0.0036758030005001
3841394,zh-a-ch-nj-e-r,zh-a-ch-n-r-a,0.0023711647699887
3841536,n-u-ch-o-n-r,n-u-ch-n-r-a,1.8896247057e-06
3841544,sh-u-ch-nj-e-r,sh-u-ch-n-r-a,0.0023711647699887
3841803,r-a-ch-nj-e-r,r-a-ch-n-r-a,0.0023711647699887
3841804,sj-i-ch-n-o-r,sj-i-ch-n-r-a,0.0036758030005001
3841805,pj-i-ch-o-n-r,pj-i-ch-n-r-a,1.8896247057e-06
3841806,ch-o-p,ch-p-a,0.0047206973845257995
3841833,ch-e-p,ch-p-a,0.0047206973845257995
3841887,gj-i-ch-o-p,gj-i-ch-p-a,0.0086217292173004
3841915,sj-i-ch-e-p,sj-i-ch-p-a,0.0086217292173004
3841916,r-u-ch-e-p,r-u-ch-p-a,0.0086217292173004
3841971,s-u-ch-o-p,s-u-ch-p-a,0.0086217292173004
3841972,tj-i-ch-o-p-v,tj-i-ch-p-v-a,9.71967618440927e-07
3841973,ch-o-p-v,ch-p-v-a,3.347296284751693e-07
3842000,ch-p-o-v,ch-p-v-a,0.010297641741564199
3842055,z-u-ch-p-o-v,z-u-ch-p-v-a,0.0188727336204042
3842056,ch-p-o-m,ch-p-m-a,0.0105022076795152
3842057,ch-pj-e-m,ch-p-m-a,0.0090940389100465
3842111,sh-i-ch-p-o-m,sh-i-ch-p-m-a,0.018996914481909998
3842139,z-u-ch-pj-e-m,z-u-ch-p-m-a,0.0160636625801571
3842140,ch-o-p-m,ch-p-m-a,1.4275152478e-06
3842141,ch-e-p-r,ch-p-r-a,1.86496329257e-05
3842142,pj-i-ch-e-p-r,pj-i-ch-p-r-a,5.409766447e-05
3842143,ch-o-p-r,ch-p-r-a,1.80546338768e-05
3842144,b-u-ch-o-p-r,b-u-ch-p-r-a,5.23717884479e-05
3842145,ch-e-p-f,ch-p-f-a,1.2206401642e-06
3842153,ch-p-o-f,ch-p-f-a,0.0348500220904483
3842162,zh-u-ch-e-p-f,zh-u-ch-p-f-a,3.5408723583e-06
3842163,ch-o-p-f,ch-p-f-a,1.2166817887e-06
3842164,sh-a-ch-o-p-f,sh-a-ch-p-f-a,3.5293898014e-06
3842165,ch-pj-e-f,ch-p-f-a,0.0312496126147791
3842166,mj-i-ch-o-p-f,mj-i-ch-p-f-a,3.5293898014e-06
3842167,mj-i-ch-p-o-f,mj-i-ch-p-f-a,0.060668846322999105
3842168,bj-i-ch-o-p-x,bj-i-ch-p-x-a,7.5160246538e-06
3842169,xj-i-ch-o-p-x,xj-i-ch-p-x-a,7.5160246538e-06
3842170,b-u-ch-p-o-x,b-u-ch-p-x-a,0.18365169051041438
3842171,ch-o-p-x,ch-p-x-a,2.590995816e-06
3842187,ch-pj-e-x,ch-p-x-a,0.0957816264576378
3842214,b-u-ch-pj-e-x,b-u-ch-p-x-a,0.1586910056331955
3842269,ch-p-o-x,ch-p-x-a,0.1094798138744186
3842270,ch-pj-e-sh,ch-p-sh-a,0.2882291898235895
3842297,l-u-ch-pj-e-sh,l-u-ch-p-sh-a,0.4187273318956715
3842305,ch-p-o-sh,ch-p-sh-a,0.31062104528393375
3842333,lj-i-ch-o-p-sh,lj-i-ch-p-sh-a,7.2380775494e-06
3842361,s-u-ch-pj-e-sh,s-u-ch-p-sh-a,0.4187273318956715
3842370,sh-i-ch-e-p-sh,sh-i-ch-p-sh-a,7.6145114364e-06
3842371,ch-o-r,ch-r-a,0.031827934497017596
3842496,ch-e-r,ch-r-a,0.031827934497017596
3842747,l-u-ch-o-r,l-u-ch-r-a,0.031827934497017596
3842873,t-u-ch-o-r,t-u-ch-r-a,0.031827934497017596
3842874,r-a-ch-e-r,r-a-ch-r-a,0.031827934497017596
3843000,l-a-ch-r-o-n,l-a-ch-r-n-a,0.00010153829645975689
3843008,ch-r-o-n,ch-r-n-a,0.00010153829645975689
3843035,ch-rj-e-n,ch-r-n-a,9.15073270797e-05
3843764,zh-a-ch-r-o-n,zh-a-ch-r-n-a,0.00010153829645975689
3843772,b-u-ch-o-r-n,b-u-ch-r-n-a,3.37285916894043e-10
3843773,ch-e-r-n,ch-r-n-a,3.484015420487458e-10
3843898,m-u-ch-e-r-n,m-u-ch-r-n-a,3.484015420487458e-10
