,GenSR,YerUR,translit,23-sfcost-prod,Sublex_Score
1324,sh-a-l-r-a,sh-a-l-e_flt-r,sh-a-lj-e-r,0.0625,0.00191796967502
1325,sh-u-l-r-a,sh-u-l-o_flt-r,sh-u-l-o-r,0.06666666666666667,0.6666666666666666
1326,l-r-a,l-e_flt-r,lj-e-r,0.0625,0.00191796967502
1327,l-r-a,l-e_flt-r,lj-e-r,0.0625,0.00191796967502
1328,l-r-a,l-e_flt-r,lj-e-r,0.0625,0.00191796967502
1329,l-u-l-r-a,l-u-l-o_flt-r,l-u-l-o-r,0.125,0.6666666666666666
1330,l-r-a,l-o_flt-r,l-o-r,0.125,0.6666666666666666
1331,l-r-a,l-o_flt-r,l-o-r,0.125,0.6666666666666666
1332,t-u-l-r-a,t-u-l-e_flt-r,t-u-lj-e-r,0.0625,0.00191796967502
1333,l-r-a,l-o_flt-r,l-o-r,0.125,0.6666666666666666
1334,k-u-l-r-a,k-u-l-e_flt-r,k-u-lj-e-r,0.0625,0.00191796967502
1335,l-r-a,l-e_flt-r,lj-e-r,0.0625,0.00191796967502
1336,l-r-a,l-e_flt-r,lj-e-r,0.0625,0.00191796967502
1337,tj-i-l-r-a,tj-i-l-o_flt-r,tj-i-l-o-r,0.125,0.6666666666666666
1338,pj-i-l-r-a,pj-i-l-o_flt-r,pj-i-l-o-r,0.125,0.6666666666666666
1339,b-a-l-r-a,b-a-l-o_flt-r,b-a-l-o-r,0.125,0.6666666666666666
1340,x-a-l-r-a,x-a-l-e_flt-r,x-a-lj-e-r,0.0625,0.00191796967502
1341,l-r-a,l-o_flt-r,l-o-r,0.125,0.6666666666666666
1342,l-r-a,l-o_flt-r,l-o-r,0.125,0.6666666666666666
1343,sh-i-l-r-a,sh-i-l-e_flt-r,sh-i-lj-e-r,0.0625,0.00191796967502
1344,l-r-a,l-o_flt-r,l-o-r,0.125,0.6666666666666666
1345,zh-a-l-r-a,zh-a-l-e_flt-r,zh-a-lj-e-r,0.0625,0.00191796967502
1346,l-r-a,l-o_flt-r,l-o-r,0.125,0.6666666666666666
1347,zh-u-l-r-a,zh-u-l-e_flt-r,zh-u-lj-e-r,0.0625,0.00191796967502
1348,l-r-a,l-e_flt-r,lj-e-r,0.0625,0.00191796967502
1349,l-r-a,l-e_flt-r,lj-e-r,0.0625,0.00191796967502
1350,l-r-a,l-o_flt-r,l-o-r,0.125,0.6666666666666666
1351,l-r-a,l-o_flt-r,l-o-r,0.125,0.6666666666666666
1352,s-u-l-r-a,s-u-l-e_flt-r,s-u-lj-e-r,0.0625,0.00191796967502
1353,pj-i-l-f-a,pj-i-l-o_flt-f,pj-i-l-o-f,0.25,0.1767051483443592
1354,b-a-l-f-a,b-a-l-o_flt-f,b-a-l-o-f,0.25,0.1767051483443592
1355,rj-i-l-f-a,rj-i-l-e_flt-f,rj-i-lj-e-f,0.16666666666666669,0.0003241168706809
1356,l-f-a,l-e_flt-f,lj-e-f,0.08333333333333334,0.0001902331010847
1357,lj-i-l-f-a,lj-i-l-e_flt-f,lj-i-lj-e-f,0.16666666666666669,0.0003241168706809
1358,m-u-l-f-a,m-u-l-e_flt-f,m-u-lj-e-f,0.08333333333333334,0.0003241168706809
1359,l-f-a,l-e_flt-f,lj-e-f,0.08333333333333334,0.0001902331010847
1360,l-f-a,l-o_flt-f,l-o-f,0.125,0.1215826933675238
1361,l-f-a,l-e_flt-f,lj-e-f,0.08333333333333334,0.0001902331010847
1362,kj-i-l-f-a,kj-i-l-o_flt-f,kj-i-l-o-f,0.25,0.1767051483443592
1363,l-f-a,l-o_flt-f,l-o-f,0.125,0.1215826933675238
1364,m-u-l-f-a,m-u-l-o_flt-f,m-u-l-o-f,0.125,0.1767051483443592
1365,l-f-a,l-e_flt-f,lj-e-f,0.08333333333333334,0.0001902331010847
1366,x-a-l-f-a,x-a-l-e_flt-f,x-a-lj-e-f,0.16666666666666669,0.0003241168706809
1367,l-f-a,l-o_flt-f,l-o-f,0.125,0.1215826933675238
1368,l-f-a,l-o_flt-f,l-o-f,0.125,0.1215826933675238
1369,l-f-a,l-e_flt-f,lj-e-f,0.08333333333333334,0.0001902331010847
1370,n-u-l-f-a,n-u-l-e_flt-f,n-u-lj-e-f,0.08333333333333334,0.0003241168706809
1371,bj-i-l-f-a,bj-i-l-e_flt-f,bj-i-lj-e-f,0.16666666666666669,0.0003241168706809
1372,s-u-l-f-v-a,s-u-l-o_flt-f-v,s-u-l-o-f-v,0.0012345679012345685,2.03341446386e-05
1373,l-f-v-a,l-o_flt-f-v,l-o-f-v,0.0012345679012345685,1.73450031871e-05
1374,s-u-l-f-v-a,s-u-l-f-o_flt-v,s-u-l-f-o-v,0.04000000000000001,0.0801371487580988
1375,l-f-v-a,l-o_flt-f-v,l-o-f-v,0.0012345679012345685,1.73450031871e-05
1376,zh-u-l-f-v-a,zh-u-l-f-o_flt-v,zh-u-l-f-o-v,0.04000000000000001,0.0801371487580988
1381,l-f-v-a,l-f-o_flt-v,l-f-o-v,0.04000000000000001,0.0674628358158809
1383,l-u-l-f-v-a,l-u-l-o_flt-f-v,l-u-l-o-f-v,0.0012345679012345685,2.03341446386e-05
1384,sj-i-l-f-v-a,sj-i-l-f-o_flt-v,sj-i-l-f-o-v,0.0625,0.0801371487580988
1385,l-f-m-a,l-f-o_flt-m,l-f-o-m,0.06666666666666667,0.448998687737043
1387,x-u-l-f-m-a,x-u-l-f-e_flt-m,x-u-l-fj-e-m,0.04166666666666667,0.1263129872943831
1388,l-f-m-a,l-f-o_flt-m,l-f-o-m,0.06666666666666667,0.448998687737043
1389,kj-i-l-f-m-a,kj-i-l-o_flt-f-m,kj-i-l-o-f-m,0.003125000000000001,0.0015740602257268
1391,sh-a-l-f-m-a,sh-a-l-f-e_flt-m,sh-a-l-fj-e-m,0.07142857142857144,0.1263129872943831
1392,k-u-l-f-m-a,k-u-l-f-o_flt-m,k-u-l-f-o-m,0.06666666666666667,0.501427549414177
1393,l-f-m-a,l-o_flt-f-m,l-o-f-m,0.0020833333333333337,0.001342978396585
1394,l-f-m-a,l-o_flt-f-m,l-o-f-m,0.0020833333333333337,0.001342978396585
1395,x-u-l-sh-a,x-u-l-o_flt-sh,x-u-l-o-sh,0.01136363636363636,0.6958119165354145
1396,t-a-l-sh-a,t-a-l-o_flt-sh,t-a-l-o-sh,0.015151515151515147,0.6958119165354145
1397,x-a-l-sh-a,x-a-l-e_flt-sh,x-a-lj-e-sh,0.013888888888888888,0.0040430257632244
1398,l-sh-a,l-o_flt-sh,l-o-sh,0.015151515151515147,0.5817625667867414
1399,l-sh-a,l-o_flt-sh,l-o-sh,0.015151515151515147,0.5817625667867414
1400,sh-u-l-sh-a,sh-u-l-o_flt-sh,sh-u-l-o-sh,0.008695652173913044,0.6958119165354145
1401,r-u-l-sh-a,r-u-l-o_flt-sh,r-u-l-o-sh,0.01136363636363636,0.6958119165354145
1402,l-sh-a,l-o_flt-sh,l-o-sh,0.015151515151515147,0.5817625667867414
1403,l-sh-a,l-e_flt-sh,lj-e-sh,0.013888888888888888,0.0023771857278503
1404,xj-i-l-sh-a,xj-i-l-e_flt-sh,xj-i-lj-e-sh,0.010416666666666666,0.0040430257632244
1405,l-sh-a,l-o_flt-sh,l-o-sh,0.015151515151515147,0.5817625667867414
1406,l-sh-a,l-e_flt-sh,lj-e-sh,0.013888888888888888,0.0023771857278503
1407,l-sh-a,l-o_flt-sh,l-o-sh,0.015151515151515147,0.5817625667867414
1408,xj-i-l-sh-a,xj-i-l-o_flt-sh,xj-i-l-o-sh,0.01136363636363636,0.6958119165354145
1409,k-a-l-sh-a,k-a-l-e_flt-sh,k-a-lj-e-sh,0.013888888888888888,0.0040430257632244
1410,m-a-l-sh-a,m-a-l-o_flt-sh,m-a-l-o-sh,0.015151515151515147,0.6958119165354145
1411,l-sh-a,l-e_flt-sh,lj-e-sh,0.013888888888888888,0.0023771857278503
1412,t-a-l-sh-a,t-a-l-o_flt-sh,t-a-l-o-sh,0.015151515151515147,0.6958119165354145
1413,l-sh-a,l-e_flt-sh,lj-e-sh,0.013888888888888888,0.0023771857278503
1414,gj-i-l-sh-a,gj-i-l-e_flt-sh,gj-i-lj-e-sh,0.010416666666666666,0.0040430257632244
1418,l-sh-l-a,l-sh-e_flt-l,l-sh-e-l,0.03571428571428572,0.5900381923076204
1419,l-sh-l-a,l-o_flt-sh-l,l-o-sh-l,0.0005370569280343717,0.001219504834612
1422,l-sh-l-a,l-sh-o_flt-l,l-sh-o-l,0.03571428571428572,0.5900381923076204
1423,sh-i-l-sh-l-a,sh-i-l-sh-e_flt-l,sh-i-l-sh-e-l,0.02500000000000001,0.6666666666666666
1424,l-a-l-sh-l-a,l-a-l-sh-e_flt-l,l-a-l-sh-e-l,0.03571428571428572,0.6666666666666666
1425,l-sh-l-a,l-sh-e_flt-l,l-sh-e-l,0.03571428571428572,0.5900381923076204
1427,l-sh-l-a,l-sh-e_flt-l,l-sh-e-l,0.03571428571428572,0.5900381923076204
1429,bj-i-l-sh-l-a,bj-i-l-sh-e_flt-l,bj-i-l-sh-e-l,0.02500000000000001,0.6666666666666666
1430,l-sh-l-a,l-sh-e_flt-l,l-sh-e-l,0.03571428571428572,0.5900381923076204
1431,zh-i-l-sh-m-a,zh-i-l-sh-e_flt-m,zh-i-l-sh-e-m,0.03571428571428572,0.6666666666666666
1433,zh-a-l-sh-m-a,zh-a-l-sh-e_flt-m,zh-a-l-sh-e-m,0.05555555555555556,0.6666666666666666
1434,l-sh-m-a,l-sh-o_flt-m,l-sh-o-m,0.08333333333333333,0.5900381923076204
1435,l-sh-m-a,l-sh-e_flt-m,l-sh-e-m,0.05555555555555556,0.5900381923076204
1436,k-a-l-sh-m-a,k-a-l-sh-e_flt-m,k-a-l-sh-e-m,0.05555555555555556,0.6666666666666666
1438,b-a-l-sh-m-a,b-a-l-sh-o_flt-m,b-a-l-sh-o-m,0.08333333333333333,0.6666666666666666
1439,z-u-l-sh-m-a,z-u-l-o_flt-sh-m,z-u-l-o-sh-m,0.0011520737327188938,0.0014293713871383
1440,m-a-l-sh-m-a,m-a-l-sh-e_flt-m,m-a-l-sh-e-m,0.05555555555555556,0.6666666666666666
1441,l-sh-m-a,l-sh-o_flt-m,l-sh-o-m,0.08333333333333333,0.5900381923076204
1442,s-u-l-sh-m-a,s-u-l-o_flt-sh-m,s-u-l-o-sh-m,0.0011520737327188938,0.0014293713871383
1443,l-sh-m-a,l-sh-e_flt-m,l-sh-e-m,0.05555555555555556,0.5900381923076204
1444,l-sh-m-a,l-sh-e_flt-m,l-sh-e-m,0.05555555555555556,0.5900381923076204
1445,l-sh-m-a,l-sh-o_flt-m,l-sh-o-m,0.08333333333333333,0.5900381923076204
1448,p-u-l-sh-m-a,p-u-l-o_flt-sh-m,p-u-l-o-sh-m,0.0011520737327188938,0.0014293713871383
1450,x-u-l-sh-n-a,x-u-l-o_flt-sh-n,x-u-l-o-sh-n,0.0009469696969696971,0.0004421212367709
1451,sh-u-l-sh-n-a,sh-u-l-o_flt-sh-n,sh-u-l-o-sh-n,0.0007547169811320757,0.0004421212367709
1452,z-u-l-sh-n-a,z-u-l-sh-e_flt-n,z-u-l-sh-e-n,0.05,0.6666666666666666
1454,l-sh-n-a,l-sh-e_flt-n,l-sh-e-n,0.08333333333333333,0.5900381923076204
1455,tj-i-l-sh-n-a,tj-i-l-sh-e_flt-n,tj-i-l-sh-e-n,0.05,0.6666666666666666
1457,k-u-l-sh-n-a,k-u-l-sh-o_flt-n,k-u-l-sh-o-n,0.05,0.6666666666666666
1458,l-sh-n-a,l-sh-o_flt-n,l-sh-o-n,0.08333333333333333,0.5900381923076204
1459,sj-i-l-sh-n-a,sj-i-l-sh-o_flt-n,sj-i-l-sh-o-n,0.05,0.6666666666666666
1460,l-sh-n-a,l-sh-e_flt-n,l-sh-e-n,0.08333333333333333,0.5900381923076204
1461,l-sh-n-a,l-sh-e_flt-n,l-sh-e-n,0.08333333333333333,0.5900381923076204
1462,l-sh-n-a,l-sh-o_flt-n,l-sh-o-n,0.08333333333333333,0.5900381923076204
1464,x-u-l-sh-n-a,x-u-l-sh-o_flt-n,x-u-l-sh-o-n,0.05,0.6666666666666666
1465,sj-i-l-sh-r-a,sj-i-l-sh-e_flt-r,sj-i-l-sh-e-r,0.05,0.0056379316607571995
1468,k-u-l-sh-r-a,k-u-l-sh-o_flt-r,k-u-l-sh-o-r,0.05,0.0056379316607571995
1469,m-u-l-sh-r-a,m-u-l-o_flt-sh-r,m-u-l-o-sh-r,0.0009433962264150946,3.484177922828102e-07
1470,bj-i-l-sh-r-a,bj-i-l-sh-o_flt-r,bj-i-l-sh-o-r,0.05,0.0056379316607571995
1472,l-sh-r-a,l-o_flt-sh-r,l-o-sh-r,0.001257861635220126,2.971991234394485e-07
1473,l-sh-r-a,l-sh-o_flt-r,l-sh-o-r,0.08333333333333333,0.0035596893010195
1475,l-sh-r-a,l-o_flt-sh-r,l-o-sh-r,0.001257861635220126,2.971991234394485e-07
1476,l-sh-r-a,l-o_flt-sh-r,l-o-sh-r,0.001257861635220126,2.971991234394485e-07
1477,bj-i-l-sh-r-a,bj-i-l-sh-o_flt-r,bj-i-l-sh-o-r,0.05,0.0056379316607571995
1478,l-sh-r-a,l-o_flt-sh-r,l-o-sh-r,0.001257861635220126,2.971991234394485e-07
1479,kj-i-m-b-a,kj-i-m-o_flt-b,kj-i-m-o-b,0.2,0.1937635731225528
1480,m-b-a,m-o_flt-b,m-o-b,0.06666666666666667,0.1937635731225528
1481,m-b-a,m-o_flt-b,m-o-b,0.06666666666666667,0.1937635731225528
1482,x-a-m-b-a,x-a-m-o_flt-b,x-a-m-o-b,0.2,0.1937635731225528
1483,m-b-a,m-e_flt-b,mj-e-b,0.03703703703703703,0.1366967156154585
1484,b-u-m-b-a,b-u-m-o_flt-b,b-u-m-o-b,0.2,0.1937635731225528
1485,m-b-a,m-o_flt-b,m-o-b,0.06666666666666667,0.1937635731225528
1486,zh-u-m-b-a,zh-u-m-e_flt-b,zh-u-mj-e-b,0.04999999999999999,0.1366967156154585
1487,g-a-m-b-a,g-a-m-e_flt-b,g-a-mj-e-b,0.11111111111111109,0.1366967156154585
1488,sh-u-m-b-a,sh-u-m-o_flt-b,sh-u-m-o-b,0.2,0.1937635731225528
1489,m-b-a,m-e_flt-b,mj-e-b,0.03703703703703703,0.1366967156154585
1490,x-a-m-b-a,x-a-m-e_flt-b,x-a-mj-e-b,0.11111111111111109,0.1366967156154585
1491,zj-i-m-b-a,zj-i-m-e_flt-b,zj-i-mj-e-b,0.11111111111111109,0.1366967156154585
1492,m-b-a,m-o_flt-b,m-o-b,0.06666666666666667,0.1937635731225528
1493,t-a-m-b-a,t-a-m-e_flt-b,t-a-mj-e-b,0.11111111111111109,0.1366967156154585
1494,m-b-a,m-o_flt-b,m-o-b,0.06666666666666667,0.1937635731225528
1495,t-a-m-b-a,t-a-m-o_flt-b,t-a-m-o-b,0.2,0.1937635731225528
1496,zh-u-m-b-a,zh-u-m-e_flt-b,zh-u-mj-e-b,0.04999999999999999,0.1366967156154585
1497,m-b-a,m-e_flt-b,mj-e-b,0.03703703703703703,0.1366967156154585
1498,r-u-m-b-a,r-u-m-e_flt-b,r-u-mj-e-b,0.11111111111111109,0.1366967156154585
1499,m-b-a,m-e_flt-b,mj-e-b,0.03703703703703703,0.1366967156154585
1500,m-b-a,m-o_flt-b,m-o-b,0.06666666666666667,0.1937635731225528
1501,m-b-a,m-e_flt-b,mj-e-b,0.03703703703703703,0.1366967156154585
1502,m-b-a,m-e_flt-b,mj-e-b,0.03703703703703703,0.1366967156154585
1503,m-b-a,m-o_flt-b,m-o-b,0.06666666666666667,0.1937635731225528
1504,m-b-v-a,m-b-e_flt-v,m-bj-e-v,0.009259259259259259,0.0157816285544999
1506,k-a-m-b-v-a,k-a-m-b-o_flt-v,k-a-m-b-o-v,0.020833333333333332,0.0279641101564351
1507,m-b-v-a,m-b-o_flt-v,m-b-o-v,0.009615384615384614,0.0279641101564351
1508,m-b-v-a,m-b-e_flt-v,m-bj-e-v,0.009259259259259259,0.0157816285544999
1509,m-b-v-a,m-b-e_flt-v,m-bj-e-v,0.009259259259259259,0.0157816285544999
1511,s-u-m-b-v-a,s-u-m-b-o_flt-v,s-u-m-b-o-v,0.020833333333333332,0.0279641101564351
1513,zj-i-m-b-v-a,zj-i-m-b-o_flt-v,zj-i-m-b-o-v,0.020833333333333332,0.0279641101564351
1514,l-a-m-v-a,l-a-m-o_flt-v,l-a-m-o-v,0.16666666666666669,0.3076422250995104
1515,mj-i-m-v-a,mj-i-m-e_flt-v,mj-i-mj-e-v,0.12500000000000003,0.0692217738028339
1516,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1517,sh-a-m-v-a,sh-a-m-o_flt-v,sh-a-m-o-v,0.16666666666666669,0.3076422250995104
1518,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1519,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1520,kj-i-m-v-a,kj-i-m-e_flt-v,kj-i-mj-e-v,0.12500000000000003,0.0692217738028339
1521,lj-i-m-v-a,lj-i-m-o_flt-v,lj-i-m-o-v,0.16666666666666669,0.3076422250995104
1522,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1523,pj-i-m-v-a,pj-i-m-o_flt-v,pj-i-m-o-v,0.16666666666666669,0.3076422250995104
1524,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1525,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1526,l-a-m-v-a,l-a-m-e_flt-v,l-a-mj-e-v,0.12500000000000003,0.0692217738028339
1527,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1528,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1529,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1530,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1531,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1532,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1533,sh-u-m-v-a,sh-u-m-o_flt-v,sh-u-m-o-v,0.08333333333333334,0.3076422250995104
1534,n-u-m-v-a,n-u-m-o_flt-v,n-u-m-o-v,0.08333333333333334,0.3076422250995104
1535,sh-a-m-v-a,sh-a-m-e_flt-v,sh-a-mj-e-v,0.12500000000000003,0.0692217738028339
1536,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1537,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1538,xj-i-m-v-a,xj-i-m-e_flt-v,xj-i-mj-e-v,0.12500000000000003,0.0692217738028339
1539,t-u-m-v-a,t-u-m-e_flt-v,t-u-mj-e-v,0.06250000000000001,0.0692217738028339
1540,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1541,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1542,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1543,zh-a-m-v-a,zh-a-m-e_flt-v,zh-a-mj-e-v,0.055555555555555546,0.0692217738028339
1544,sj-i-m-v-a,sj-i-m-e_flt-v,sj-i-mj-e-v,0.12500000000000003,0.0692217738028339
1545,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1546,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1547,kj-i-m-v-a,kj-i-m-e_flt-v,kj-i-mj-e-v,0.12500000000000003,0.0692217738028339
1548,t-u-m-v-a,t-u-m-o_flt-v,t-u-m-o-v,0.08333333333333334,0.3076422250995104
1549,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1550,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1551,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1552,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1553,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1554,t-u-m-v-a,t-u-m-e_flt-v,t-u-mj-e-v,0.06250000000000001,0.0692217738028339
1555,sh-u-m-v-a,sh-u-m-o_flt-v,sh-u-m-o-v,0.08333333333333334,0.3076422250995104
1556,l-u-m-v-a,l-u-m-o_flt-v,l-u-m-o-v,0.08333333333333334,0.3076422250995104
1557,zj-i-m-v-a,zj-i-m-e_flt-v,zj-i-mj-e-v,0.12500000000000003,0.0692217738028339
1558,pj-i-m-v-a,pj-i-m-o_flt-v,pj-i-m-o-v,0.16666666666666669,0.3076422250995104
1559,l-a-m-v-a,l-a-m-o_flt-v,l-a-m-o-v,0.16666666666666669,0.3076422250995104
1560,lj-i-m-v-a,lj-i-m-o_flt-v,lj-i-m-o-v,0.16666666666666669,0.3076422250995104
1561,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1562,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1563,sj-i-m-v-a,sj-i-m-e_flt-v,sj-i-mj-e-v,0.12500000000000003,0.0692217738028339
1564,m-a-m-v-a,m-a-m-e_flt-v,m-a-mj-e-v,0.12500000000000003,0.0692217738028339
1565,lj-i-m-v-a,lj-i-m-e_flt-v,lj-i-mj-e-v,0.12500000000000003,0.0692217738028339
1566,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1567,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1568,g-u-m-v-a,g-u-m-e_flt-v,g-u-mj-e-v,0.06250000000000001,0.0692217738028339
1569,sh-i-m-v-a,sh-i-m-o_flt-v,sh-i-m-o-v,0.07142857142857144,0.3076422250995104
1570,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1571,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1572,s-u-m-v-a,s-u-m-e_flt-v,s-u-mj-e-v,0.06250000000000001,0.0692217738028339
1573,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1574,xj-i-m-v-a,xj-i-m-o_flt-v,xj-i-m-o-v,0.16666666666666669,0.3076422250995104
1575,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1576,tj-i-m-v-a,tj-i-m-o_flt-v,tj-i-m-o-v,0.16666666666666669,0.3076422250995104
1577,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1578,kj-i-m-v-a,kj-i-m-e_flt-v,kj-i-mj-e-v,0.12500000000000003,0.0692217738028339
1579,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1580,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1581,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1582,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1583,b-u-m-v-a,b-u-m-e_flt-v,b-u-mj-e-v,0.06250000000000001,0.0692217738028339
1584,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1585,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1586,k-u-m-v-a,k-u-m-e_flt-v,k-u-mj-e-v,0.06250000000000001,0.0692217738028339
1587,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1588,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1589,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1590,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1591,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1592,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1593,b-a-m-v-a,b-a-m-e_flt-v,b-a-mj-e-v,0.12500000000000003,0.0692217738028339
1594,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1595,tj-i-m-v-a,tj-i-m-o_flt-v,tj-i-m-o-v,0.16666666666666669,0.3076422250995104
1596,p-u-m-v-a,p-u-m-o_flt-v,p-u-m-o-v,0.04761904761904762,0.3076422250995104
1597,z-u-m-v-a,z-u-m-e_flt-v,z-u-mj-e-v,0.06250000000000001,0.0692217738028339
1598,sj-i-m-v-a,sj-i-m-e_flt-v,sj-i-mj-e-v,0.12500000000000003,0.0692217738028339
1599,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1600,z-u-m-v-a,z-u-m-e_flt-v,z-u-mj-e-v,0.06250000000000001,0.0692217738028339
1601,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1602,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1603,m-v-a,m-e_flt-v,mj-e-v,0.04166666666666667,0.0692217738028339
1604,r-a-m-v-a,r-a-m-o_flt-v,r-a-m-o-v,0.16666666666666669,0.3076422250995104
1605,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1606,zh-a-m-v-a,zh-a-m-o_flt-v,zh-a-m-o-v,0.07142857142857144,0.3076422250995104
1607,pj-i-m-v-a,pj-i-m-o_flt-v,pj-i-m-o-v,0.16666666666666669,0.3076422250995104
1608,m-v-a,m-o_flt-v,m-o-v,0.05555555555555556,0.3076422250995104
1609,m-g-a,m-o_flt-g,m-o-g,0.0625,0.5615023945036023
1610,m-g-a,m-o_flt-g,m-o-g,0.0625,0.5615023945036023
1611,m-g-a,m-o_flt-g,m-o-g,0.0625,0.5615023945036023
1612,z-u-m-g-a,z-u-m-o_flt-g,z-u-m-o-g,0.0625,0.5615023945036023
1613,gj-i-m-g-a,gj-i-m-o_flt-g,gj-i-m-o-g,0.0625,0.5615023945036023
1614,m-g-a,m-o_flt-g,m-o-g,0.0625,0.5615023945036023
1615,zh-u-m-g-a,zh-u-m-e_flt-g,zh-u-mj-e-g,0.028571428571428577,0.45758959362829
1616,m-g-a,m-e_flt-g,mj-e-g,0.04166666666666667,0.45758959362829
1617,mj-i-m-g-a,mj-i-m-e_flt-g,mj-i-mj-e-g,0.04166666666666667,0.45758959362829
1618,mj-i-m-g-a,mj-i-m-e_flt-g,mj-i-mj-e-g,0.04166666666666667,0.45758959362829
1619,pj-i-m-g-a,pj-i-m-e_flt-g,pj-i-mj-e-g,0.04166666666666667,0.45758959362829
1620,rj-i-m-g-a,rj-i-m-o_flt-g,rj-i-m-o-g,0.0625,0.5615023945036023
1621,kj-i-m-g-a,kj-i-m-o_flt-g,kj-i-m-o-g,0.0625,0.5615023945036023
1622,kj-i-m-g-a,kj-i-m-o_flt-g,kj-i-m-o-g,0.0625,0.5615023945036023
1623,m-g-a,m-e_flt-g,mj-e-g,0.04166666666666667,0.45758959362829
1624,mj-i-m-g-a,mj-i-m-o_flt-g,mj-i-m-o-g,0.0625,0.5615023945036023
1625,sh-u-m-g-a,sh-u-m-o_flt-g,sh-u-m-o-g,0.0625,0.5615023945036023
1626,k-u-m-g-a,k-u-m-o_flt-g,k-u-m-o-g,0.0625,0.5615023945036023
1627,tj-i-m-g-a,tj-i-m-o_flt-g,tj-i-m-o-g,0.0625,0.5615023945036023
1628,m-g-a,m-e_flt-g,mj-e-g,0.04166666666666667,0.45758959362829
1629,m-g-v-a,m-o_flt-g-v,m-o-g-v,0.0013513513513513519,0.0001405101756992
